sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція ТРОСТЯНЕЦЬ-ПОДІЛЬСЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,413,104,48.513961,29.210806,46.82775,30.76
станція ТРОСТЯНЕЦЬ-ПОДІЛЬСЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,212,121.5,48.513961,29.210806,46.82775,30.76
станція УЛАДІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,917,125,49.4996345,28.2276245,46.485545,30.748833
станція ФІСАКИ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,408,126,47.723991,35.534812,46.834899,31.967136
станція ФІСАКИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,269,122,47.723991,35.534812,46.9575,31.975556
станція ФУНДУКЛІЇВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,277,99,48.9744331,32.2502089,46.834899,31.967136
станція ФУНДУКЛІЇВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,349,99,48.9744331,32.2502089,46.834899,31.967136
станція ФУНДУКЛІЇВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,212,119,48.9744331,32.2502089,46.9575,31.975556
станція ФУНДУКЛІЇВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,264,119,48.9744331,32.2502089,46.485545,30.748833
станція ХАРКІВ-ЛІСКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО ГОРОХА,453,152,49.959174,36.238248,46.485545,30.748833
станція ХАРКІВ-СОРТУВАЛЬНИЙ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,292,123,50.030735,36.177962,46.834899,31.967136
станція ХАРКІВ-СОРТУВАЛЬНИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,411,153,50.030735,36.177962,46.485545,30.748833
станція ХАРКІВ-СОРТУВАЛЬНИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,476,153,50.030735,36.177962,46.485545,30.748833
станція ХАЩУВАТЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,458,116,48.317237,29.94949,46.485545,30.748833
станція ХАЩУВАТЕ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,410,102,48.317237,29.94949,46.82775,30.76
станція ХЛІБОДАРІВКА,станція СУЛА,ПШЕНИЦА,226,145,47.473472,37.406987,50.3987138,33.3989524
станція ХМІЛЬНИК,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,275,120,49.5589169,27.9843265,46.834899,31.967136
станція ХМІЛЬНИК,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,273,131,49.5589169,27.9843265,46.36337,30.62144
станція ХМІЛЬНИК,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,232,142,49.5589169,27.9843265,46.9575,31.975556
станція ХМІЛЬНИК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1211,129,49.5589169,27.9843265,46.485545,30.748833
станція ХМІЛЬНИК,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,1224,129,49.5589169,27.9843265,46.485545,30.748833
станція ХМІЛЬНИК,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,203,129,49.5589169,27.9843265,46.485545,30.748833
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,269,137,49.5589169,27.9843265,46.322273,30.629317
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,1710,145,49.5589169,27.9843265,46.82775,30.76
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,620,145,49.5589169,27.9843265,46.82775,30.76
станція ХМІЛЬНИК,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,775,145,49.5589169,27.9843265,46.82775,30.76
станція ХОРОЛ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,277,146,49.7844376,33.2073584,46.485545,30.748833
станція ХОРОСТКІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,844,134,49.1954754,25.9093771,46.485545,30.748833
станція ХОРОСТКІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,549,134,49.1954754,25.9093771,46.485545,30.748833
станція ХОРОСТКІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,412,146,49.1954754,25.9093771,46.82775,30.76
станція ХРИСТИНІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,603,126,48.8152048,29.9726289,46.9575,31.975556
станція ХРИСТИНІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,392,126,48.8152048,29.9726289,46.9575,31.975556
станція ЧЕРКАСИ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,798,122,49.425949,32.0498809,46.834899,31.967136
станція ЧЕРКАСИ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,750,122,49.425949,32.0498809,46.834899,31.967136
станція ЧЕРКАСИ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,208,137,49.425949,32.0498809,46.36337,30.62144
станція ЧЕРКАСИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1755,118,49.425949,32.0498809,46.9575,31.975556
станція ЧЕРКАСИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,750,129,49.425949,32.0498809,46.485545,30.748833
станція ЧЕРНІГІВ ПІВНІЧНИЙ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,351,278,51.519809,31.248508,46.834899,31.967136
станція ЧОРНИЙ ОСТРІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,219,101,49.452562,24.268548,46.485545,30.748833
станція ЧОТИРБОКИ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,228,131,50.028124,27.011875,46.82775,30.76
станція ЧУДНІВ-ВОЛИНСЬКИЙ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,290,141,50.01904,28.14394,46.82775,30.76
станція ШАРІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,226,71,48.5013842,32.7950561,46.834899,31.967136
станція ШАРІВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,350,43,48.5013842,32.7950561,46.834899,31.967136
станція ШАРІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,369,85,48.5013842,32.7950561,46.9575,31.975556
станція ШАРІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,424,122,48.5013842,32.7950561,46.322273,30.629317
станція ШАРІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,323,105,48.5013842,32.7950561,46.82775,30.76
станція ШПОЛА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,356,126,48.9953906,31.3974093,46.9575,31.975556
станція ШПОЛА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,544,95,48.9953906,31.3974093,46.9575,31.975556
станція ШПОЛА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1116,135,48.9953906,31.3974093,46.485545,30.748833
станція ШПОЛА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,399,142,48.9953906,31.3974093,46.485545,30.748833
станція ЩАСЛИВА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,715,108,48.594389,33.394444,46.834899,31.967136
станція ЩАСЛИВА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,459,108,48.594389,33.394444,46.834899,31.967136
станція ЩАСЛИВА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,535,104,48.594389,33.394444,46.9575,31.975556
станція ЩАСЛИВА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,317,104,48.594389,33.394444,46.9575,31.975556
станція ЩАСЛИВА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,563,119,48.594389,33.394444,46.485545,30.748833
станція ЩАСЛИВА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,460,132,48.594389,33.394444,46.322273,30.629317
станція ЯГОТИН,станція РОГАНЬ,ЯЧМЕНЬ,277,103,50.2379455,31.7959967,49.902763,36.431533
станція ЯРЕСЬКИ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,353,128,49.81517,33.88322,46.834899,31.967136
станція ЯРЕСЬКИ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,282,139,49.81517,33.88322,46.36337,30.62144
станція ЯРЕСЬКИ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,256,139,49.81517,33.88322,46.36337,30.62144
станція ЯРМОЛИНЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО ГОРОХА,221,106,49.1788408,26.8037654,46.485545,30.748833
станція ЯРМОЛИНЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,369,133,49.1788408,26.8037654,46.485545,30.748833
станція ЯРМОЛИНЦІ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,210,100,49.1788408,26.8037654,46.82775,30.76
станція ЯРОШЕНКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,282,127,48.9018793,28.2678126,46.36337,30.62144
станція ЯРОШЕНКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,860,96,48.9018793,28.2678126,46.485545,30.748833
станція ЯРОШЕНКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,1337,128,48.9018793,28.2678126,46.485545,30.748833
станція ЯРОШЕНКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,383,128,48.9018793,28.2678126,46.485545,30.748833
станція ЯРОШЕНКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,385,101,48.9018793,28.2678126,46.322273,30.629317
станція ЯРОШЕНКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,228,108,48.9018793,28.2678126,46.82775,30.76
